id,like_count,parent_comment_id,reply_count,text,video_id,create_time
7467324982183396118,0,7467297488450620695,0,"Nichts sagen, weil nichts wissen, ist aber gewiss keine Lösung. Kopf In den Sand und Hoffen (""Wachstumsdividende"") ist nicht sehr vertrauenerweckend.",7467297488450620695,1738622169
7467320930034811670,0,7467297488450620695,0,"Meine Stimme hat Merz jetzt sicher! Wenn einer die Wirtschaft ankurbelt, dann er! AfD kommt für mich nicht mehr infrage. EU und NATO Austritt wäre unser Ende.",7467297488450620695,1738621201
7467305980248195862,0,7467297488450620695,0,"Und jeder, wirklich JEDER sucht die Schuld beim anderen! Permanent! Selbst dieser Beitrag ist doch wieder gegen andere gerichtet! Man man...",7467297488450620695,1738617709
7467304707582346006,0,7467297488450620695,0,💙💙💙💙💙💙💙💙💙🥰🥰🥰🥰🥰💙💙💙💯💯💯💯,7467297488450620695,1738617400
7467106231937712918,7,7467102801894591766,0,"Weil die CDU für ihre Überzeugung einsteht, anstatt sich durch andere Parteien beeinflussen zu lassen🔝🖤",7467102801894591766,1738571213
7467113868911100694,5,7467102801894591766,0,Wir haben jetzt auf jeden Fall Klarheit. Merz hat gesagt was die CDU will und wie sie zur AFD steht Schon deshalb war es wichtig und richtig Abstimmen zu lassen und sich dem Druck nicht zu beugen.,7467102801894591766,1738573035
7467285182962844438,2,7467102801894591766,0,🖤🖤🖤,7467102801894591766,1738612848
7467238736691872534,2,7467102801894591766,0,Deswegen 💙💙,7467102801894591766,1738602044
7467492011761009441,1,7467102801894591766,0,"Populistische Maßnahmen 🚫, rechtswidrig ⚖️& am Problem vorbei 🎯 – statt Extremismus werden pauschal Migranten adressiert. Das ist schlicht falsch!",7467102801894591766,1738661047
7467328345295094530,1,7467102801894591766,0,"Meine Stimme hat Merz jetzt sicher! Wenn einer die Wirtschaft ankurbelt, dann er! AfD kommt für mich nicht mehr infrage. EU und NATO Austritt wäre unser Ende.",7467102801894591766,1738622910
7477530871639556886,0,7467102801894591766,0,"Sie haben mit den falschen gesprochen, hätten Sie mal mit mir gesprochen!",7467102801894591766,1740998358
7472475331716563734,0,7467102801894591766,0,Wenn Merz Kanzler wird wird er mit Rot und Grün zusammen regieren,7467102801894591766,1739821281
7468316616091517718,0,7467102801894591766,0,grüsse an den Bettvorleger der AfD,7467102801894591766,1738853010
7467250829901316886,0,7467102801894591766,0,"Alles richtig gemacht
Wäre gut gewesen
etwas früher sich zu bewegen",7467102801894591766,1738604842
7467243638029107990,0,7467102801894591766,0,"Was die Herren Politiker so meinen, unbedingt unter die Leute bringen zu müssen, ist ja ganz aufregend. Potzblitz!",7467102801894591766,1738603176
7467190832304997142,0,7467102801894591766,0,💙💙💙💙,7467102801894591766,1738590912
7467183193890358039,0,7467102801894591766,0,CDU unwählbar,7467102801894591766,1738589123
7467122204988277526,0,7467102801894591766,0,ich glaube es nicht es läuft auf schwarz blau leider hinaus,7467102801894591766,1738574924
7467115742295917334,0,7467102801894591766,0,1 Tag max zwei Personen,7467102801894591766,1738573433
7476069349758124822,64,7466219962647022870,2,Der Oberlügner von Deutschland,7466219962647022870,1740658052
7478568237854245654,51,7466219962647022870,0,unwählbar,7466219962647022870,1741239900
7476617883172782870,34,7466219962647022870,0,Wenn Sie einmal halten würden was sie versprechen 😡,7466219962647022870,1740785784
7479335188197835542,32,7466219962647022870,0,wahlbetrüger,7466219962647022870,1741418450
7477165762014020374,27,7466219962647022870,0,"Es wird Krieg kommen in Deutschland, entweder Dritter Weltkrieg oder Bürgerkrieg, Politiker gegen Bevölkerung, ihr werdet dafür bezahlen was letzten 20 Jahre gemacht habt",7466219962647022870,1740913334
7479015292514714390,22,7466219962647022870,0,immer dieses bla bla bla von ihrer Partei inkl ihre Macht geilheit 😡,7466219962647022870,1741343970
7483479704688837398,17,7466219962647022870,0,"WIR DANKEN
allen CDU Wählern die auf ihren Pinocchio reingefallen sind !",7466219962647022870,1742383421
7478656263003226902,12,7466219962647022870,0,Wer es glaubt. Unwählbar,7466219962647022870,1741260373
7466344715320296214,12,7466219962647022870,0,Sehr stark! 🖤🖤🖤,7466219962647022870,1738393925
7478664716596986646,11,7466219962647022870,0,ja der Frey und wieder belogen,7466219962647022870,1741262335
7478675364681319190,9,7466219962647022870,0,"Euch glaube ich kein Wort, ihr habt eure Wähler belogen. Die haben sich darauf verlassen . Hättet ihr vorher das gesagt was jetzt kommt hätte die CDU 15%.",7466219962647022870,1741264820
7466390064282354454,8,7466219962647022870,0,🖤🖤🖤,7466219962647022870,1738404461
7482662199145595670,7,7466219962647022870,0,Wahlbetrüger,7466219962647022870,1742193085
7466482019225600790,7,7466219962647022870,0,"Vielen Dank dass sie vor kurzem in meiner Region zu Besuch waren, hat mich sehr gefreut sie kennengelernt haben zu dürfen 🙏",7466219962647022870,1738425860
7467101449131983638,6,7466219962647022870,0,Stark,7466219962647022870,1738570132
7479010915888562966,5,7466219962647022870,0,"Neuwahlen, cdu wegen Wählertäuschung verbieten",7466219962647022870,1741342952
7478919972430267158,5,7466219962647022870,0,Den glaube ich kein Wort CDU unwählbar,7466219962647022870,1741321812
7478710173454222102,5,7466219962647022870,0,Propaganda. Minister der CDU,7466219962647022870,1741272929
7466548695799399190,5,7466219962647022870,0,Focus Gesinnung ist alles linkevpolitikvwird zu wahren gefahr gute rede von der cdu,7466219962647022870,1738441372
7466389797605769986,5,7466219962647022870,0,🖤🖤🖤,7466219962647022870,1738404402
7476727241473770262,4,7466219962647022870,0,"Alles tun, aber in welchem Jahr hat keiner gesagt 😏",7466219962647022870,1740811247
7467092919242326806,4,7466219962647022870,2,"Die CDU ist Geschichte dank Merkel.
Anscheinend ist Merkel die Vorsitzende bei der CDU.",7466219962647022870,1738568123
7466450023092257538,4,7466219962647022870,0,🖤🇩🇪,7466219962647022870,1738418418
7478501785193661206,3,7466219962647022870,0,Was wäre mit Reformen der Steuerverschwendung ? Bevor über Schulden gesprochen wird 😡😡😡,7466219962647022870,1741224476
7467152536621810454,3,7466219962647022870,4,"Und was machen sie jetzt? Nicht handeln und sich mit den Grünen zusammen tun, solange sie die Brandmauer aufrecht erhalten wird’s keine Veränderung geben , Bürgerwille nur mit AfD 💙💙💙",7466219962647022870,1738581973
7466724668226585366,3,7466219962647022870,0,🖤🖤🖤,7466219962647022870,1738482381
7481939930122519318,2,7466219962647022870,0,Was das deutsche Volk will ist diesen Politiker total egal!,7466219962647022870,1742024908
7480834955880268566,2,7466219962647022870,0,😂😂😂zu spät Junge !,7466219962647022870,1741767644
7479293029242979094,2,7466219962647022870,0,"Seit 2015 hättet ihr sorgen können!
Und was habt ihr getan?",7466219962647022870,1741408697
7476432524391285526,2,7466219962647022870,0,Das geht nur mit der AfD 💙💪💙,7466219962647022870,1740742615
7466933785561465622,2,7466219962647022870,0,ungeeignet unwählbar nur Hass und hetze keine Lösungen nur geblubber das Problem ist nicht die Anzahl von Attentaten sondern Putins Krieg,7466219962647022870,1738531026
7466766188601934614,2,7466219962647022870,0,"🖤🖤🖤👍💪👏🙏🔥💯%🖤🖤🖤
Nur Merz und CDU/CSU!🖤🖤🖤",7466219962647022870,1738492008
7466351530473767702,2,7466219962647022870,1,Dann sagt ja zur AfD 👍 wo ist euer Problem? Die Mehrheit ist da. Alles andere könnt ihr im Koalitionsvertrag regeln…alles für Deutschland jetzt! 🇩🇪🇩🇪🇩🇪,7466219962647022870,1738395520
7496497456039117590,1,7466219962647022870,0,Die Wähler wollen nicht mehr belogen und betrogen werden. Akte Baerbock Zuhälterei und Prostitution!? Klingbeils ANTIFA NGOs!? Gelbhaar Affäre. Wäre Habeck eigentlich Kanzlerkandidat geworden?,7466219962647022870,1745414339
7485927982906245910,1,7466219962647022870,0,Herr Frei ihr Chef ist nicht redlich. Das Votum des Suverän tritt die CDU mit Füßen,7466219962647022870,1742953477
7485332616004535062,1,7466219962647022870,0,Könnte das neue Werbegesicht von Vaseline werden.,7466219962647022870,1742814832
7484520274747884310,1,7466219962647022870,0,wahlbetrug,7466219962647022870,1742625697
7484169338976142102,1,7466219962647022870,0,schauen wir mal die Zeit wird es zeigen neue Lüge???!,7466219962647022870,1742543979
7483784911502705430,1,7466219962647022870,0,"Das ganze Politische dasein ist veraltet.
Wir ,das Volk brauchen mehr Mitspracherecht.
Die Ausbeutung muss beendet werden.",7466219962647022870,1742454485
7483312524188893974,1,7466219962647022870,0,Handeln = Griff ins Klo 👍 CDU hat den Bums eingeläutet 👌,7466219962647022870,1742344511
7482987636615021314,1,7466219962647022870,0,wird alles schöngeredet aber nichts daran ist schön,7466219962647022870,1742268914
7482628479658689302,1,7466219962647022870,0,Die CDU CSU hat sich als größter Wahl Betrüger heraus gestellt die Partei solle verboten werden und die Führung gehört vor Gericht und ins Gefängnis,7466219962647022870,1742185261
7482442680212456215,1,7466219962647022870,0,Bla- Bla und Blub- Blub! Kein Wort glaube ich mehr!,7466219962647022870,1742141956
7481289908448887574,1,7466219962647022870,0,Unglaublich....,7466219962647022870,1741873565
7479696557328614166,1,7466219962647022870,0,Glaubt da wirklich noch ein Einziger ein Wort sag mal?,7466219962647022870,1741502598
7479350604226462486,1,7466219962647022870,1,man sollte gegen Merz eine sammel klage starten wegen Wählerbetrug und Täuschung,7466219962647022870,1741422031
7478974474784817942,1,7466219962647022870,0,Lügner ganz einfach,7466219962647022870,1741334461
7478782958486635286,1,7466219962647022870,0,Ihr hab5 eure Wähler mehr als nur belogen 👎🏻,7466219962647022870,1741289860
7478646288095904534,1,7466219962647022870,0,"Es wird sich nichts ändern, das verhindert die SPD",7466219962647022870,1741258044
7478577902221525782,1,7466219962647022870,0,Wahl lügner.das treibt noch mehr cdu'ler zur afd.danke ihr macht es jetzt wie die grünen......,7466219962647022870,1741242125
7477259351159538454,1,7466219962647022870,0,Geht nur mit der AfD 💙💙💙💙,7466219962647022870,1740935127
7468686851433628438,1,7466219962647022870,0,🖤🖤🖤👍👍👍,7466219962647022870,1738939230
7467672559242150678,1,7466219962647022870,0,🖤🖤🖤,7466219962647022870,1738703052
7467662643605373718,1,7466219962647022870,0,"Frei kann man nicht glauben.
Bei Merkel war er auch untergetaucht.",7466219962647022870,1738700732
7467186409750430486,1,7466219962647022870,0,lasst mal das hetzen gegen die afd weg. Dann werden auch eure Wähler wieder steigen....nicht nur Nazis schreien..so geht keine Demokratie,7466219962647022870,1738589870
7467135892357890838,1,7466219962647022870,0,👍,7466219962647022870,1738578137
7467047460209902358,1,7466219962647022870,3,"Die afd wird stärkste Kraft werden und die CDU wird in eine grüne 2.0 und eine rechte Partei gespalten, mit der die afd regieren wird.",7466219962647022870,1738557704
7466702712299914006,1,7466219962647022870,11,"Zu glauben man könnte mit Unaufrichtigkeit und ohne moralischen Kompass im Sinne des Trumpismus Politik der 90 er Jahre realisieren, hat die Zeichen der Zeit nicht erkannt! Deswegen ❤️💚",7466219962647022870,1738477378
7466702746957185815,1,7466219962647022870,2,Seit Mittwoch treten aufrechte Christdemokraten wegen des Führungsstils von Herrn Merz aus der CDU aus oder wenden sich gegen ihn wegen des Verhaltens von Herrn Merz wie Frau Beatrice von Weizsäcker!,7466219962647022870,1738477350
7466702611636290326,1,7466219962647022870,11,"Was mich entsetzt. Wie kann man gleichzeitig am Tag des Gedenkens zu 80 Jahre Befreiung Ausschwitz einen solchen Antrag einreichen, der auf Populismus, Emotionen und nicht auf Verstand setzten",7466219962647022870,1738477343
7466702774517334786,1,7466219962647022870,0,"Die Konzepte der CDU sind nicht offen und transparent, sehr wahrscheinlich gibt es sie nicht und sind nur Luftnummern!",7466219962647022870,1738477329
7466546662056477462,1,7466219962647022870,0,Weiter so machen,7466219962647022870,1738440893
7499012826414809879,0,7466219962647022870,0,"Heuchelei alle,die mit Papiere kommen,dürfen rein und bekommen unser Geld",7466219962647022870,1745999995
7496533984655491862,0,7466219962647022870,0,😡😡😡😡😡😡,7466219962647022870,1745422840
7487854052383163158,0,7466219962647022870,0,alles unglaubwürdig geworden !,7466219962647022870,1743401894
7487676582242370326,0,7466219962647022870,0,"noch so ein Lügner und Betrüger, Langnase lässt grüßen .",7466219962647022870,1743360566
7487529243276870423,0,7466219962647022870,0,Wie kann man sich so verherrlichen ohne rot zu werden.Lügen wird in den Altparteien groß geschrieben.,7466219962647022870,1743326264
7485809785830081302,0,7466219962647022870,0,🙈🙈🙈,7466219962647022870,1742925918
7485725150030119702,0,7466219962647022870,0,"@Toril Clausen:Das Volk hat gewählt, und wir bekommen den gleichen sch.....wieder. Und das soll Demokratie sein. Darum 💙💙💙💙💙💙",7466219962647022870,1742906214
7485027428831200022,0,7466219962647022870,0,Lügner🤢🤢🤢🤮🤮🤮🤮,7466219962647022870,1742743762
7484918465787347734,0,7466219962647022870,0,Ihr Betrüger der Wähler!!,7466219962647022870,1742718392
7484668982672311062,0,7466219962647022870,0,"Sie werden nichts ändern, sie werden nichts tun ,sie werden genauso weiter machen.",7466219962647022870,1742660306
7484526136857395990,0,7466219962647022870,0,die SPD wird euch schon sagen was ihr tun dürft 🤣🤣🤣,7466219962647022870,1742627050
7484480191102026518,0,7466219962647022870,0,"So sehen heute die modernen ver ,,, aus",7466219962647022870,1742616402
7484285072536765206,0,7466219962647022870,0,CDU größten Lügner und Wahlbetrüger,7466219962647022870,1742570922
7484158148427023127,0,7466219962647022870,0,Ja ja die Politiker Reden und Reden und es wird sich nichts ändern ich könnte Kotzen,7466219962647022870,1742541374
7484134272858456854,0,7466219962647022870,0,Schwindeln ohne Rot zu werden,7466219962647022870,1742535822
7484048449354482454,0,7466219962647022870,0,nur noch AFD alles für Höcke,7466219962647022870,1742515853
7483992522404987670,0,7466219962647022870,0,Sowas unglaubwürdiges. Wähle nie wieder diese Partei,7466219962647022870,1742502804
7483971048519844630,0,7466219962647022870,0,🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮,7466219962647022870,1742497806
7483904700246622998,0,7466219962647022870,0,Wie verlogen kann man sein unfassbar,7466219962647022870,1742482362
7483846947879617302,0,7466219962647022870,0,CDU =BETRUG Partisanen,7466219962647022870,1742468914
7483838116232889110,0,7466219962647022870,0,Der CDU-Schwafler,7466219962647022870,1742466866
7483783901297017622,0,7466219962647022870,0,Ihr Lügner und Betrüger,7466219962647022870,1742454255
7483487543776576279,0,7466219962647022870,0,Lügner 🤥 😡😡😡,7466219962647022870,1742385243
7483483311110357782,0,7466219962647022870,0,Münchhausen ist ein Waisenknabe gegen sie 😡,7466219962647022870,1742384258
7483431931292730134,0,7466219962647022870,0,Sie haben kein Rückrad😡,7466219962647022870,1742372293
7483427768044372758,0,7466219962647022870,0,Abstoßend abartig,7466219962647022870,1742371333
7483422812289188630,0,7466219962647022870,0,Und ich dachte fakenews sind verboten,7466219962647022870,1742370179
7483419051118773014,0,7466219962647022870,0,Man kann das nicht mehr hören.,7466219962647022870,1742369306
7483405063857177367,0,7466219962647022870,0,Lügner und Verräter sind unwählbar,7466219962647022870,1742366041
7483398753287996182,0,7466219962647022870,0,Jep das volk fördert schön euch mal und ich will das schon was hinzukommen wenig nur blauen💙,7466219962647022870,1742364585
7483396196904502038,0,7466219962647022870,0,Glaubt der eigentlich was er da erzählt ! Wie redet er sich beim nächsten Verbrechen gegen Deutsche heraus ?,7466219962647022870,1742363974
7483385338754188054,0,7466219962647022870,0,Nur noch AFD 💙💙💙🇩🇪🇩🇪🇩🇪🇩🇪,7466219962647022870,1742361474
7483286895121416982,0,7466219962647022870,0,"Sie werden die Gewalt und die Migration kontrollieren, aber nicht reduzieren. Es werden noch viele Menschen sterben.",7466219962647022870,1742338530
7483260883244024598,0,7466219962647022870,0,Wahlbetrüger & Dummschwätzer,7466219962647022870,1742332465
7483236751327314710,0,7466219962647022870,0,Der Vollpfosten,7466219962647022870,1742326838
7483214342356992790,0,7466219962647022870,0,😡😡😡😡😡😡😡😡,7466219962647022870,1742321624
7483143840104203030,0,7466219962647022870,0,"Jetzt möchten sie auf einmal Deutschland vorran bringen, ohne die altparteien wären wir nie hier hin gekommen. Für die Dummheit der Politik soll der normale Bürger bezahlen. Hoffentlich bekommt er in Villingen Schwenningen kein Amt mehr",7466219962647022870,1742305216
7483071448149771030,0,7466219962647022870,0,Der glaubt das selber nicht was er da redet,7466219962647022870,1742288374
7483023115086218006,0,7466219962647022870,0,Lügen lügen nix als lügen,7466219962647022870,1742277108
7483016460416058134,0,7466219962647022870,0,Lügner 😡,7466219962647022870,1742275567
7482986035476005654,0,7466219962647022870,0,Lügner 🤥,7466219962647022870,1742268517
7482858993791370006,0,7466219962647022870,0,Bla bla bla. Nichts werdet ihr machen.,7466219962647022870,1742238884
7482694840418435862,0,7466219962647022870,0,"Wer hat uns verraten
Christdemokraten",7466219962647022870,1742200683
7482682176407126806,0,7466219962647022870,0,"Man kann euch einfach kein Wort mehr glauben, wie sehr ihr euch auch anstrengt.",7466219962647022870,1742197737
7482452081787159318,0,7466219962647022870,0,IHR SEID DER DRECK DER POLITIK,7466219962647022870,1742144148
7482291709750199062,0,7466219962647022870,0,Münchhausen,7466219962647022870,1742106823
7482074592699613974,0,7466219962647022870,0,"ekelhaft diese Heuchler Kriegstreiber und korrupten Lügner.
Deshalb nur AFD
💙💙💙💙💙💙💙💙💙💙💙💙",7466219962647022870,1742056257
7482051153917461270,0,7466219962647022870,0,💙💯💙,7466219962647022870,1742050802
7481809071381676822,0,7466219962647022870,0,haha nix macht ihr schön die grünen gekauft,7466219962647022870,1741994436
7481806098908791574,0,7466219962647022870,0,Ihr bekommt noch alle eure Strafe,7466219962647022870,1741993751
7481586260806779670,0,7466219962647022870,0,Wie er in die Kamera lügt ist schön frech!! Nichts wird er und seine Partei machen.,7466219962647022870,1741942580
7481548021625291542,0,7466219962647022870,0,😡😡😡😡😡😡😡,7466219962647022870,1741933659
7481068578337309462,0,7466219962647022870,0,🤥🤥🤥🤥,7466219962647022870,1741822051
7480976151164371734,0,7466219962647022870,0,Sie lügen und lügen immer weiter bis sie es selbst glauben,7466219962647022870,1741800510
7480954265163989782,0,7466219962647022870,0,"Na, Herr Frei: Wie fühlt es sich an, die Lügen des Herrn Merz jetzt decken zu müssen?",7466219962647022870,1741795411
7480537150841226006,0,7466219962647022870,0,Brandmaurer...,7466219962647022870,1741698295
7480416851417629442,0,7466219962647022870,0,"🤣🤣 Karma
Wer den Wählerinnen ignoriert",7466219962647022870,1741670320
7480280652040127254,0,7466219962647022870,0,"Merz hat diesen Wählerbetrug schon seit mehreren Monaten geplant! Steht alles im Stern ""Milliardenpakt,Rekonstruktion eines Wortbruchs""",7466219962647022870,1741638571
7480169568579765014,0,7466219962647022870,0,"🤣🤣🤣🤣🤡🤡🤡🤡🤡 Waffen Waffen Geld ins Ausland tragen ,null für das eigene Land wird getan 🇩🇪",7466219962647022870,1741612720
7480157256165425942,0,7466219962647022870,1,"ES GAB UND GIBT BEI DER CDU KEINE IDEE .
KEINE LÖSUNG
UND LEIDER VIELE LÜGEN.",7466219962647022870,1741609852
7480103352131388182,0,7466219962647022870,0,Heuchler wie die Merkel,7466219962647022870,1741597298
7480076032638173974,0,7466219962647022870,0,Viel heisse Luft,7466219962647022870,1741590944
7480067453880779542,0,7466219962647022870,0,Sie können Ihre geheuschelte Anteilnahme für sich behalten ..es glaub ihnen keiner mehr 🤬🤬🤬🤬🤬,7466219962647022870,1741588939
7479443360908329750,0,7466219962647022870,0,blablabla alles heiße Luft,7466219962647022870,1741443630
7479346924300518166,0,7466219962647022870,0,Alles Lügner,7466219962647022870,1741421185
7479329041162601238,0,7466219962647022870,0,Euch kann man nicht mehr glauben.,7466219962647022870,1741417018
7479327810214740758,0,7466219962647022870,0,Münchhausen hoch drei. AFD 💙💙💙💙,7466219962647022870,1741416738
7479307935626396438,0,7466219962647022870,0,"Lügenbaron war nicht anders zu erwarten, Betrug am Wähler und Volk...Neuwahlen sofort 🩵💙🩵💙",7466219962647022870,1741412125
7479253814722200342,0,7466219962647022870,0,Sie können nur eins lügen,7466219962647022870,1741399529
7479129156300899094,0,7466219962647022870,0,Kann der überhaupt denken,7466219962647022870,1741370473
7479100440082383638,0,7466219962647022870,0,Dafür seid ihr aber die falsche Partei...,7466219962647022870,1741363787
7479098904261575446,0,7466219962647022870,0,Lügenbolzen !,7466219962647022870,1741363425
7479048212948976407,0,7466219962647022870,0,Alle Stimmen für die CDU sind jetzt verlorene Stimmen. Betrug am Wähler scheint immer mehr in Mode zu kommen um die Macht zu ergreifen. Ich dachte immer Christen lügen nicht,7466219962647022870,1741351628
7478981737222931222,0,7466219962647022870,0,das glaubt keiner mehr 🤨🙄,7466219962647022870,1741336162
7478975141567316758,0,7466219962647022870,0,ihr seit Wahlbetrüger 😡🤮🤮🤮so hat noch keine Partei vor der Wahl gelogen!!! nie mehr CDU,7466219962647022870,1741334631
7478972284078949142,0,7466219962647022870,0,"Jetzt müssen Sie darüber auch noch reden, als ob sie überhaupt mal Kranz gelegt haben. Die AfD ja die CDU oder die anderen kam mit einer weißen Rose.",7466219962647022870,1741333949
7478962819959571222,0,7466219962647022870,0,"Wohin wird der Rot-Grüne Merz Deutschland kurz vor seiner Pension wohl noch führen?. Bisher stimmt nur, dass er offensichtlich - aus Kanzler-Machtgier und der Koalition zuliebe - seine Wahl-Versprechen nicht einhalten wird. Es sieht ganz und gar danach aus, dass er sich von den Sozis-Esken/Klingbeil über den Tisch ziehen lässt!. Wir können gespannt sein ob er seine Ziele auch erreicht!.",7466219962647022870,1741331754
7478956919723082518,0,7466219962647022870,0,"erbärmlich für Deutschland solche Politiker wie Herr Frei und Merz
Münchhausen der CDU",7466219962647022870,1741330377
7478951476376584982,0,7466219962647022870,0,"Vergisst eure Versprechen nicht! Den hättet ihr nicht so viel versprochen, hätte man sie nicht gewählt!",7466219962647022870,1741329114
7478941325175210774,0,7466219962647022870,0,🤥🤥🤥🤥🤥,7466219962647022870,1741326760
7478934864297853718,0,7466219962647022870,0,"Hat er nicht gesagt, dass es nur mit absoluter Mehrheit möglich wäre, die Wahlversprechen einzulösen.
Das wird dann wohl nix mit der SPD und Klingbeil, die stellen sich was anderes vor...🤷🏻‍♂️",7466219962647022870,1741325248
7478930796506678039,0,7466219962647022870,0,Was ist seitdem passiert? Nix!!!,7466219962647022870,1741324303
7478928294704972546,0,7466219962647022870,0,Partei der Lügner PDL wäre der bessere Parteinahme 😡😡,7466219962647022870,1741323720
7478927358021272342,0,7466219962647022870,0,😂😂😂😂😂😂,7466219962647022870,1741323534
7478922544570827542,0,7466219962647022870,0,wahlbetrug in einfachen Worten erklärt,7466219962647022870,1741322424
7478857733102797590,0,7466219962647022870,0,💙💙💙💙💙💙💙💙💙💙💙😂😂😂😂,7466219962647022870,1741307303
7478855840444023574,0,7466219962647022870,0,Bla bla bla,7466219962647022870,1741306856
7478804970042622742,0,7466219962647022870,0,Ich kann gar nicht so viel 🤮 wenn ich solche 💩 höre 🤬,7466219962647022870,1741294990
7478792731742602006,0,7466219962647022870,0,"Es wird keine CDU Regirung sondern eine SPD Regirung mit Merz als Kanzler denn Merz wird alles machen was die SPD will nur damit er Kanzler wird
Und genau das habt ihr gewählt 😂😂😂😂😂😂",7466219962647022870,1741292135
7478731806070965014,0,7466219962647022870,0,Man kann es nicht mehr hören!😡😡😡,7466219962647022870,1741277953
7478731020482380566,0,7466219962647022870,0,"Ich wähle nächstes mal die Mafia 😎
Die halten ihren Laden wenigstens sauber und entsorgen Lügner und Verräter posthum 😏",7466219962647022870,1741277772
